yr;city;ele_max;med_temp;med_temp_min;med_temp_max;prcp;med_umi;med_umi_min;med_umi_max;med_velo_vento;med_velo_rajadas_vento
2008;Jacupiranga;743.00;19.056386612021917;18.50042122040075;19.65533925318766;1347.0000000000034;76.06682604735883;73.38103369763206;78.64617486338798;2.9644922586521005;6.011600637522765
2008;Juquia;443.00;20.89516165755924;20.217691256830634;21.59517304189435;1175.6000000000029;75.47142531876139;72.32229052823315;78.56124772313296;1.7920195810564692;4.850865209471746
2008;Miracatu;566.00;20.900990437158455;20.266040528233212;21.575979052823236;1391.6000000000058;73.94353369763206;70.88296903460838;76.92019581056466;2.2688183060109233;5.061851092896184
2008;Pariquera-Acu;540.00;21.16871719160108;20.307020997375307;22.059005905511857;498.9999999999995;68.36581364829397;64.53608923884515;72.18864829396325;2.0586614173228286;4.543159448818892
2008;Pedro de Toledo;497.00;21.894285063752136;21.2165414389799;22.604291894353373;1164.4000000000042;72.27436247723134;68.90232240437159;75.59096083788707;2.211384335154833;4.833720400728601
2008;Registro;1003.00;20.545617030965296;19.98654371584691;21.128335610200338;1696.8000000000072;63.849840619307834;60.9768897996357;66.64264571948998;1.9016734972677607;4.558219489981763
2008;Sete Barras;399.00;21.36911429872496;20.581284153005512;22.182912112932627;992.8000000000037;75.15346083788707;71.80578324225866;78.39389799635701;1.9248861566484552;4.546755464480877
2009;Barra do Turvo;660.00;1.7429794520547952;1.6981735159817353;1.787557077625573;227.20000000000007;7.166666666666667;6.9398401826484015;7.355936073059361;0.08199771689497712;0.2987785388127855
2009;Cajati;776.00;8.789109589041086;8.54203196347031;9.059280821917788;808.6000000000014;35.270890410958906;33.962899543378995;36.4824200913242;0.067945205479452;0.17589041095890412
2009;Cananeia;734.00;21.552796803653095;20.972831050228333;22.174611872146205;362.5999999999998;72.7904109589041;69.8433789954338;75.63116438356164;1.5294520547945258;4.266757990867592
2009;Eldorado;460.00;23.814360730593584;23.171883561643803;24.479885844748818;657.2000000000008;70.23584474885845;67.76084474885845;72.69657534246575;2.3908219178082084;5.147043378995445
2009;Iguape;3.00;20.69256849315064;20.267420091324134;21.121004566209983;2548.5999999999967;82.72990867579908;80.45970319634704;84.72100456621004;1.2793264840182712;4.021347031963474
2009;Ilha Comprida;609.00;20.267990867579865;19.630878995433775;20.944942922374437;1648.400000000009;78.5046803652968;75.51038812785389;81.36438356164383;2.0761301369863117;4.60052511415524
2009;Iporanga;525.00;19.865639269406376;19.22752283105023;20.521118721461164;1133.0000000000043;64.37591324200913;61.45353881278539;67.37283105022831;1.3837442922374508;3.793972602739709
2009;Itariri;534.00;22.064748858447516;21.45452054794524;22.693652968036506;1526.0000000000034;66.6365296803653;63.30993150684932;69.12842465753425;2.6194863013698697;5.938059360730594
2009;Jacupiranga;743.00;18.646381278538783;18.14674657534251;19.18473744292232;1551.4000000000035;75.62785388127854;73.23801369863014;77.88915525114155;2.567876712328771;5.374497716894972
2009;Juquia;443.00;21.454474885844803;20.844132420091324;22.10343607305941;1755.0000000000057;77.94417808219178;75.06837899543379;80.73184931506849;1.274840182648409;4.200764840182659
2009;Miracatu;566.00;21.35988584474884;20.731952054794576;22.019783105022807;1345.800000000006;76.19075342465753;73.24737442922374;79.07271689497716;2.114668949771695;4.907157534246591
2009;Pariquera-Acu;540.00;22.06605022831044;21.335593607305963;22.822465753424584;2061.0000000000095;62.201369863013696;58.544406392694064;65.06164383561644;1.918641552511418;4.330662100456619
2009;Pedro de Toledo;497.00;16.849155251141564;16.34848173515974;17.37226027397256;1402.0000000000057;59.962899543378995;57.43972602739726;62.3546803652968;1.612990867579916;3.511381278538808
2009;Registro;1003.00;4.70123287671233;4.578972602739728;4.826952054794519;914.2000000000005;16.117123287671234;15.359246575342466;16.814954337899543;0.4594178082191778;1.1203310502283108
2009;Sete Barras;399.00;21.677488584474943;20.945433789954432;22.42771689497715;1939.4000000000076;78.09851598173516;74.9892694063927;81.06095890410958;1.7362100456621028;4.318470319634692
2010;Barra do Turvo;660.00;17.09351598173517;16.60147260273969;17.626963470319733;1955.4000000000276;83.29885844748858;81.05856164383562;85.3195205479452;0.9423630136986328;3.30950913242009
2010;Cajati;776.00;18.641084474885822;18.089646118721504;19.219212328767135;1206.2000000000016;66.7587899543379;64.09897260273972;69.36769406392695;2.470810502283105;5.746415525114169
2010;Cananeia;734.00;21.798926940639337;21.137751141552616;22.482910958904135;261.7999999999997;65.75456621004567;62.72682648401827;68.69440639269406;1.379543378995439;4.435639269406392
2010;Eldorado;460.00;23.116963470319664;22.45598173515976;23.814771689497707;640.9999999999999;59.31369863013698;56.96643835616438;61.64406392694064;2.2355022831050193;4.985639269406393
2010;Iguape;3.00;20.70303652968039;20.307728310502217;21.099006849315145;2418.0000000000136;82.12237442922374;79.8142694063927;84.17271689497717;1.2436301369863099;4.135707762557082
2010;Ilha Comprida;609.00;20.22424657534256;19.53123287671242;20.959417808219154;1238.6000000000015;73.55639269406393;70.42294520547945;76.59166666666667;2.093630136986305;4.691769406392683
2010;Iporanga;525.00;19.56762557077629;18.93810502283104;20.164897260273968;208.4;57.544520547945204;54.849543378995435;60.391552511415526;1.3993150684931561;3.809897260273965
2010;Itariri;534.00;22.099018264840147;21.443002283105017;22.76797945205485;1472.6000000000045;68.6796803652968;65.69337899543379;71.60799086757991;2.7758904109588984;6.239486301369867
2010;Jacupiranga;743.00;16.460456621004575;15.972682648401781;16.9390981735159;1344.600000000003;62.986529680365294;60.79235159817352;65.0324200913242;2.1471461187214658;4.62207762557076
2010;Juquia;443.00;17.621769406392634;17.07327625570767;18.177340182648397;964.2000000000016;60.885844748858446;58.45079908675799;63.22066210045662;0.9332762557077662;3.344075342465751
2010;Miracatu;566.00;21.157203196346938;20.469600456621;21.868732876712308;1203.0000000000034;72.1689497716895;68.98093607305935;75.25536529680365;2.119771689497719;5.068664383561653
2010;Pariquera-Acu;540.00;22.354132420091332;21.5480251141552;23.198105022831108;810.600000000004;67.54760273972603;64.01518264840183;71.04143835616438;1.9180136986301506;4.544885844748848
2010;Pedro de Toledo;497.00;16.94824200913241;16.35860730593605;17.561152968036538;815.1999999999996;52.04988584474886;49.518150684931506;54.556050228310504;1.853698630136986;3.983002283104992
2010;Registro;1003.00;21.442979452054946;20.830993150684957;22.07622146118723;1790.0000000000043;64.4417808219178;61.2791095890411;67.54189497716895;2.137328767123296;4.945342465753406
2010;Sete Barras;399.00;21.10704337899542;20.282397260273967;21.942796803652936;1142.6000000000058;73.58321917808219;70.32442922374429;76.63424657534246;1.7943721461187256;4.469109589041098
2011;Barra do Turvo;660.00;17.286278538812727;16.783675799086744;17.826415525114136;1306.0000000000082;87.90947488584474;85.73538812785388;89.88504566210045;0.614235159817348;3.0886757990867464
2011;Cajati;776.00;18.769863013698615;18.1964155251141;19.377534246575323;1042.6000000000056;68.92260273972603;66.09760273972603;71.6425799086758;2.4409360730593557;5.731347031963496
2011;Cananeia;734.00;19.970776255707793;19.29730593607306;20.53938356164385;742.3999999999999;60.12077625570776;57.07728310502283;62.63938356164383;1.185878995433789;3.888139269406379
2011;Eldorado;460.00;18.671826484018275;18.060000000000056;19.139554794520624;1674.8000000000059;50.46392694063927;48.30970319634703;52.49851598173516;1.4362785388127866;3.591849315068492
2011;Iguape;3.00;19.6351255707762;19.170707762557072;20.111415525114175;2222.6000000000145;80.99349315068493;78.82968036529681;82.8736301369863;1.008481735159821;3.7057077625570747
2011;Ilha Comprida;609.00;19.56926940639267;18.872762557077653;20.301324200913303;942.0000000000027;71.82203196347032;68.64246575342466;74.93093607305936;2.0199200913242024;4.4824429223744335
2011;Iporanga;525.00;21.199623287671265;20.47913242009127;21.955114155251092;1080.8000000000104;66.79052511415524;63.46678082191781;70.18253424657534;1.527910958904116;4.1553196347031935
2011;Itariri;534.00;21.789326484018243;21.14847031963461;22.460239726027332;1653.400000000005;68.74748858447488;65.79360730593608;71.59360730593608;2.6728881278538794;6.1608447488584535
2011;Jacupiranga;743.00;18.560011415525075;17.99446347031959;19.153173515981752;1173.2000000000046;73.7791095890411;71.25673515981735;76.14280821917808;2.5329908675799047;5.4404452054794605
2011;Juquia;443.00;17.885262557077592;17.33237442922373;18.46368721461193;1005.9999999999998;59.22808219178082;56.787899543379;61.620091324200914;1.0042579908675824;3.6928196347031865
2011;Miracatu;566.00;18.73179223744297;18.174931506849283;19.314942922374414;1420.2000000000048;66.45627853881278;63.62568493150685;69.22785388127853;1.721803652968045;4.358527397260282
2011;Pariquera-Acu;540.00;22.042180365296765;21.25577625570769;22.855616438356048;1041.400000000001;69.73196347031964;66.04360730593608;73.34486301369863;1.9108105022831168;4.517123287671221
2011;Pedro de Toledo;497.00;21.94555936073057;21.229600456621046;22.688070776255735;1509.6000000000054;70.08698630136986;66.8255707762557;73.27111872146119;2.144474885844748;4.804121004566201
2011;Registro;1003.00;20.943458904109605;20.28679223744298;21.577465753424683;1721.4000000000062;67.02945205479452;63.90810502283105;70.04554794520548;2.0252168949771656;4.859372146118746
2011;Sete Barras;399.00;15.285684931506884;14.721484018264901;15.859783105022858;664.0;54.89098173515982;52.66609589041096;57.019292237442926;0.5061187214611865;2.2900342465753436
2012;Barra do Turvo;660.00;17.997381602914395;17.442588797814178;18.587898451730325;372.1999999999993;86.7962204007286;84.46152094717668;88.90539617486338;0.5881944444444434;2.951149817850624
2012;Cajati;776.00;19.88335610200367;19.3026183970856;20.485849271402493;1526.0000000000064;70.68454007285975;67.83299180327869;73.41928506375228;2.1899020947176724;5.4789275956284085
2012;Cananeia;734.00;17.134528688524526;16.572005919854274;17.637830145719473;901.6000000000017;51.255692167577415;48.78893442622951;53.6023451730419;0.9852686703096551;3.2871812386156583
2012;Eldorado;460.00;24.191427595628426;23.4731671220401;24.911452641165848;1217.800000000001;63.2959927140255;60.21983151183971;66.40539617486338;1.3321948998178523;4.226172586520958
2012;Iguape;3.00;21.506489071038292;21.034153005464457;22.00769581056465;1929.400000000012;86.46243169398907;84.26935336976321;88.43385701275045;1.0172358834244148;3.7299294171220363
2012;Ilha Comprida;609.00;20.393226320582844;19.696812386156665;21.108173952641216;862.2000000000004;72.40869763205829;69.35769581056466;75.40004553734062;2.253973132969027;4.81690573770491
2012;Iporanga;525.00;22.00628415300539;21.250535063752213;22.792827868852495;583.7999999999998;66.04826958105646;62.5233378870674;69.55555555555556;1.637750455373411;4.274624316939894
2012;Itariri;534.00;19.580555555555616;19.003255919854265;20.171265938069237;898.2000000000003;60.69581056466302;58.165869763205826;63.14435336976321;2.1974271402550114;5.314059653916212
2012;Jacupiranga;743.00;15.042725409836141;14.600910746812435;15.5049408014572;891.600000000001;59.78859289617486;57.7891621129326;61.670081967213115;1.9627390710382502;4.327185792349715
2012;Juquia;443.00;22.380931238615677;21.788501821493657;23.00860655737713;1218.0000000000068;72.45514571948998;70.0063752276867;74.8228597449909;0.996744080145725;4.1131944444444395
2012;Miracatu;566.00;21.722495446265896;21.04644808743172;22.435223132969064;1346.6000000000045;74.11293260473589;70.8188752276867;77.30737704918033;1.7087090163934475;4.753267304189448
2012;Pariquera-Acu;540.00;22.297085610200376;21.47402094717669;23.139754098360594;1158.400000000004;69.43408469945355;65.69501366120218;73.04883879781421;2.0266621129326112;4.517702641165758
2012;Pedro de Toledo;497.00;22.52720856102;21.80852686703088;23.283014571948968;1075.2000000000028;69.63888888888889;66.2735655737705;72.90607923497268;1.494717668488166;4.05389344262294
2012;Registro;1003.00;21.230976775956222;20.391894353369697;21.91592668488164;1508.6000000000038;65.32912112932604;62.17975865209472;68.39936247723134;2.1447859744990927;5.1596994535519265
2012;Sete Barras;399.00;19.184380692167608;18.452572859745004;19.924965846994553;1216.200000000002;67.04735883424408;64.14435336976321;69.83117030965391;1.001445810564664;3.1334016393442528
2013;Barra do Turvo;660.00;14.055079908675834;13.592043378995408;14.543607305936101;1296.8000000000154;72.04554794520548;70.18093607305936;73.67625570776255;0.5285958904109594;2.5211872146118686
2013;Cajati;776.00;17.028675799086745;16.48841324200909;17.544166666666698;1428.8000000000038;61.265068493150686;58.7763698630137;63.65684931506849;2.147751141552505;5.054657534246591
2013;Cananeia;734.00;21.13646118721462;20.516347031963477;21.77616438356164;1814.2000000000185;68.79018264840182;65.84303652968036;71.66506849315068;1.3448401826484098;4.296712328767121
2013;Eldorado;460.00;23.583904109589103;22.90689497716903;24.288561643835713;1224.600000000002;65.78687214611872;62.791324200913245;68.75616438356164;2.745171232876698;5.4828196347031986
2013;Iguape;3.00;19.976084474885877;19.57894977168953;20.391061643835542;2204.8000000000134;81.55079908675799;79.69543378995434;83.28858447488585;0.7735273972602744;3.3982534246575407
2013;Ilha Comprida;609.00;19.768173515981722;19.108287671232905;20.454326484018214;1071.2000000000032;74.46198630136986;71.4472602739726;77.39600456621005;2.2712100456621083;4.859178082191791
2013;Iporanga;525.00;22.167979452054794;21.4315410958904;22.94060502283099;1247.000000000005;71.07671232876713;67.64817351598174;74.51872146118721;1.8399429223744324;4.520251141552522
2013;Itariri;534.00;21.719406392694033;21.101609589041075;22.360273972602737;1552.0000000000064;70.82602739726028;68.0579908675799;73.51506849315068;2.5939383561643865;6.080148401826508
2013;Jacupiranga;743.00;19.170605022831097;18.590901826484032;19.804075342465786;1391.400000000007;76.92534246575343;74.35993150684932;79.36872146118722;2.6239497716894915;5.707716894977185
2013;Juquia;443.00;21.54773972602742;20.956940639269398;22.16771689497724;1398.600000000005;73.09794520547945;70.54908675799086;75.59098173515982;0.9679109589041085;4.1205365296803755
2013;Miracatu;566.00;21.057682648401894;20.41162100456628;21.727762557077714;1438.0000000000055;69.60593607305935;66.13915525114155;72.32237442922374;1.7664611872146123;4.778481735159808
2013;Pariquera-Acu;540.00;21.789566210045642;21.015547945205448;22.58906392694071;1143.8000000000081;69.68139269406393;66.3824200913242;72.92568493150685;2.055707762557087;4.567043378995419
2013;Pedro de Toledo;497.00;20.026598173516017;19.393550228310538;20.669760273972557;1104.6000000000033;61.96917808219178;58.57408675799087;64.44600456621005;1.467968036529683;3.656563926940623
2013;Registro;1003.00;20.93243150684924;20.316324200913236;21.57611872146114;1652.0000000000075;68.06244292237443;64.94041095890411;71.10034246575343;2.1224200913241975;5.196518264840172
2013;Sete Barras;399.00;13.835924657534266;13.260867579908687;14.384349315068492;652.2000000000002;49.830365296803656;47.611415525114154;51.97077625570776;1.158333333333337;2.880844748858431
2014;Barra do Turvo;660.00;17.120525114155296;16.585730593607316;17.696484018264876;1649.0000000000205;79.89965753424657;77.57705479452055;82.0060502283105;0.5294292237442886;2.6070890410958927
2014;Cajati;776.00;17.17672374429227;16.61673515981736;17.71407534246574;1012.8000000000022;52.327625570776256;49.80821917808219;54.857077625570774;2.0874086757990886;4.915844748858434
2014;Cananeia;734.00;20.74864155251146;20.065639269406397;21.33350456621003;713.2000000000036;56.09326484018265;53.226027397260275;58.69143835616438;1.4562557077625669;4.231289954337915
2014;Eldorado;460.00;24.15302511415525;23.412602739726022;24.90868721461197;1095.800000000003;62.07956621004566;59.03664383561644;65.15570776255707;2.5172716894977203;5.357420091324216
2014;Iguape;3.00;15.682157534246576;15.29156392694062;16.08263698630139;1117.8000000000052;63.49417808219178;61.5412100456621;65.24897260273973;1.1048287671232824;3.1722031963470316
2014;Ilha Comprida;609.00;20.810536529680363;20.098162100456673;21.53917808219175;1027.200000000003;69.92009132420091;66.65159817351598;73.18972602739726;2.3298173515981757;5.027682648401824
2014;Iporanga;525.00;22.87108447488584;22.026769406392702;23.760924657534222;1024.6000000000015;66.73915525114155;63.187899543379;70.3337899543379;1.2241666666666693;3.437134703196374
2014;Itariri;534.00;22.642842465753446;21.969029680365292;23.34360730593609;1174.200000000002;66.14566210045662;63.12043378995434;69.11004566210046;2.45988584474885;5.976621004566218
2014;Jacupiranga;743.00;19.45267123287674;18.901244292237504;20.04755707762557;1147.6000000000017;71.55410958904109;69.00673515981735;73.9824200913242;2.4886301369862935;5.445194063926931
2014;Juquia;443.00;22.365422374429276;21.72058219178092;23.045445205479446;1545.6000000000056;70.83493150684932;67.69668949771689;73.93025114155252;1.0009360730593675;4.129178082191784
2014;Miracatu;566.00;20.260662100456706;19.559897260273956;20.90420091324202;835.7999999999996;58.61027397260274;55.168150684931504;61.42876712328767;1.7419178082191766;4.531666666666661
2014;Pariquera-Acu;540.00;22.688949771689447;21.81734018264841;23.591815068493112;284.3999999999994;63.371347031963474;59.77043378995434;66.96872146118722;2.0280136986301405;4.64391552511414
2014;Pedro de Toledo;497.00;20.12904109589041;19.493013698630108;20.79359589041088;826.3999999999997;58.74429223744292;55.59920091324201;61.57568493150685;1.6591552511415586;4.0663356164383515
2014;Registro;1003.00;21.938995433789977;21.28426940639275;22.626632420091372;599.2000000000008;60.04497716894977;57.051712328767124;62.96849315068493;2.168367579908682;5.290102739726045
2014;Sete Barras;399.00;16.858013698630128;16.1895662100457;17.53477168949772;1014.4000000000003;57.977739726027394;55.29954337899543;60.56849315068493;1.3876940639269477;3.4704452054794435
2015;Barra do Turvo;660.00;17.986027397260237;17.491632420091246;18.532077625570725;1881.0000000000277;85.05662100456621;82.93630136986302;86.93413242009133;0.5104109589041074;2.762374429223743
2015;Cajati;776.00;20.92207762557077;20.358321917808237;21.522557077625567;1948.600000000014;75.4445205479452;72.69166666666666;78.04885844748858;2.15550228310502;5.530901826484024
2015;Cananeia;734.00;21.093287671232844;20.50109589041101;21.667340182648395;1015.6000000000103;64.55216894977168;61.706963470319636;67.28481735159818;1.3453538812785446;4.06713470319633
2015;Eldorado;460.00;24.348219178082157;23.648196347031945;25.064474885844696;1632.2000000000069;66.69737442922374;63.52602739726027;69.84429223744293;2.098961187214617;4.975536529680381
2015;Iguape;3.00;19.621221461187233;19.116518264840177;20.065205479452082;2124.0000000000146;74.79280821917808;72.66575342465754;76.50342465753425;1.1965410958904121;3.526894977168938
2015;Ilha Comprida;609.00;20.6165981735161;19.98015981735168;21.28834474885848;1504.4000000000065;75.83002283105023;72.80034246575343;78.74897260273973;2.018538812785386;4.501586757990865
2015;Iporanga;525.00;20.50341324200922;19.875662100456626;21.117796803652972;852.0000000000035;63.57796803652968;60.62054794520548;66.41438356164383;1.489223744292239;3.7672031963470265
2015;Itariri;534.00;19.745616438356194;19.17936073059372;20.30076484018266;1457.000000000006;61.237557077625574;58.675228310502284;63.63949771689498;1.9312557077625574;4.847191780821908
2015;Jacupiranga;743.00;17.971358447488623;17.476369863013673;18.46191780821917;1790.4000000000071;68.60251141552511;66.43881278538812;70.65262557077625;2.0355022831050276;4.6353538812785455
2015;Juquia;443.00;19.315924657534218;18.76188356164393;19.891061643835602;1435.0000000000023;65.54292237442922;62.85205479452055;68.1013698630137;0.6636529680365284;3.123344748858441
2015;Miracatu;566.00;21.06558219178091;20.45997716894987;21.705890410959064;1412.4000000000053;63.02191780821918;59.25285388127854;65.31198630136986;1.723127853881282;4.429178082191771
2015;Pariquera-Acu;540.00;22.69340182648398;21.915331050228268;23.495856164383493;1094.600000000004;69.94349315068493;66.53356164383561;73.29452054794521;1.987089041095889;4.459543378995432
2015;Pedro de Toledo;497.00;22.85512557077635;22.185981735159853;23.5563356164385;1527.8000000000059;60.945433789954336;56.53675799086758;63.24965753424657;1.4702968036529802;4.322146118721451
2015;Registro;1003.00;22.029257990867727;21.405319634703194;22.685776255707797;1352.8000000000043;65.24794520547945;62.12682648401827;68.2818493150685;2.022248858447483;5.184155251141542
2015;Sete Barras;399.00;21.926997716894988;21.210776255707792;22.65464611872149;1811.0000000000073;76.13002283105023;73.9689497716895;78.23310502283105;1.5442123287671372;4.008242009132408
2016;Barra do Turvo;660.00;17.24128649635042;16.692974452554704;17.84490571776159;1388.0000000000132;88.09443430656934;85.8228406326034;90.15206812652067;0.17501520681265173;1.1966392944038942
2016;Cajati;776.00;19.858439781021858;19.27746350364961;20.471578467153304;969.0000000000011;73.00988442822384;70.20970194647202;75.68050486618004;2.021867396593675;5.3761253041362655
2016;Cananeia;734.00;21.587682481751838;20.95381690997561;22.25916970802924;576.7999999999986;67.24072384428224;64.205900243309;70.20225060827251;1.4254714111922147;4.213321167883202
2016;Eldorado;460.00;21.355596107055934;20.655809002433124;22.027265815085187;574.4000000000004;52.88929440389295;50.285127737226276;55.65830291970803;1.8699665450121703;4.450030413625288
2016;Iguape;3.00;20.81707725060833;20.317837591240842;21.358105231143522;882.4000000000044;85.86526763990268;84.59808394160584;87.06599756690997;1.0743613138686134;3.1345346715328417
2016;Ilha Comprida;609.00;19.789263990267656;19.115921532846716;20.494403892944074;1055.4000000000024;75.16529805352798;72.04242700729927;78.19616788321167;2.024437347931879;4.5629409975669
2016;Iporanga;525.00;21.989020681265206;21.226490267639925;22.809458637469547;640.2000000000011;71.05413625304136;67.74437347931874;74.28695255474453;1.6340480535279898;4.114644160583932
2016;Itariri;534.00;21.56190693430656;20.915921532846667;22.2334397810219;1097.8000000000013;70.31888686131387;67.47992700729927;73.0845498783455;2.3063412408759176;5.693689172749383
2016;Jacupiranga;743.00;19.088777372262815;18.514765815085195;19.714020681265147;1100.6000000000035;76.9714111922141;74.42989659367396;79.40115571776155;2.214416058394169;5.129516423357643
2016;Juquia;443.00;21.076520681265247;20.400684306569328;21.776596715328562;1216.4000000000044;73.73403284671532;70.59428223844282;76.62317518248175;0.7881386861313844;3.6061283454987847
2016;Miracatu;566.00;14.85333029197081;14.377798053528009;15.262408759124046;688.6000000000009;44.922597323600975;42.48205596107056;46.56979927007299;1.242776763990265;3.12493917274938
2016;Pariquera-Acu;540.00;21.680580900243328;20.857816301703107;22.52016423357661;762.6000000000006;69.1719890510949;65.70225060827251;72.65617396593674;1.9575729927007324;4.341301703163031
2016;Pedro de Toledo;497.00;21.71759428223853;21.006949513382075;22.450334549878395;978.0000000000031;62.92290145985402;58.96943430656934;65.55976277372262;1.5641727493917288;4.086709245742095
2016;Registro;1003.00;21.467396593673932;20.836405109489014;22.13350060827253;942.8000000000054;62.1117700729927;59.15815085158151;65.01307785888078;1.8081508515815128;4.912652068126515
2016;Sete Barras;399.00;19.195346715328455;18.397277980535215;20.01315389294414;1012.8000000000022;71.09549878345499;67.75593065693431;74.2603406326034;1.4074057177615666;3.7291666666666923
2018;Registro;1003.00;21.102083333333322;20.498333333333328;21.61270833333334;240.20000000000005;71.51458333333333;68.20833333333333;74.45625;2.1887500000000015;4.855833333333335
