city;yr;mo;ET0_MES;1_6;7_13;14_16;17_20;21_24;25_27
Eldorado;2015;6;2.6748059209013655;2.1665927959301063;3.2632632234996657;3.2900112827086794;2.3805772696022154;2.5143175656472834;1.4443951972867375
Eldorado;2015;7;2.8415500566813794;2.3016555459119177;3.466691069151283;3.4951065697180965;2.5289795504464276;2.6710570532804963;1.534437030607945
Eldorado;2015;8;4.239300792191916;3.433833641675452;5.171946966474137;5.214339974396056;3.772977705050805;3.9849427446604007;2.289222427783635
Eldorado;2015;9;5.131629792707979;4.156620132093463;6.260588347103734;6.311904645030814;4.567150515510101;4.8237320051455;2.7710800880623085
Eldorado;2016;1;6.645802578490822;5.383100088577566;8.107879145758803;8.17433717154371;5.914764294856832;6.247054423781372;3.588733392385044
Eldorado;2016;2;6.571989134947358;5.32331119930736;8.017826744635776;8.08354663598525;5.849070330103149;6.177669786850516;3.5488741328715734
Eldorado;2016;3;5.323441982043054;4.311988005454874;6.494599218092525;6.547833637912956;4.737863364018318;5.00403546312047;2.874658670303249
Eldorado;2016;4;5.9876540624491925;4.849999790583846;7.304937956188015;7.364814496812507;5.329012115579782;5.62839481870224;3.2333331937225642
Eldorado;2016;5;4.031051104876991;3.265151394950363;4.917882347949929;4.958192858998699;3.5876354833405224;3.7891880385843715;2.1767675966335753
Eldorado;2016;6;3.2265356949109067;2.6134939128778347;3.936373547791306;3.9686389047404154;2.871616768470707;3.0329435532162523;1.7423292752518897
Eldorado;2016;7;3.291711489129259;2.6662863061947;4.015888016737696;4.048805131628988;2.9296232253250407;3.0942087997815033;1.7775242041298
Eldorado;2016;8;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Eldorado;2016;9;5.008898579722961;4.057207849575598;6.110856267262012;6.160945253059241;4.457919735953435;4.708364664939583;2.704805233050399
Iguape;2006;10;4.0952409720083605;3.3171451873267723;4.9961939858502;5.037146395570283;3.644764465087441;3.8495265136878585;2.2114301248845147
Iguape;2006;11;5.209142224754138;4.219405202050852;6.355153514200048;6.407244936447589;4.636136580031183;4.896593691268889;2.8129368013672345
Iguape;2006;12;5.364140447074214;4.344953762130114;6.544251345430541;6.597892749901283;4.7740849978960505;5.042292020249761;2.8966358414200757
Iguape;2006;7;2.950178353438069;2.3896444662848357;3.599217591194444;3.6287193747288247;2.6256587345598814;2.7731676522317845;1.5930963108565572
Iguape;2006;8;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Iguape;2006;9;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Iguape;2007;1;5.439215046317065;4.405764187516823;6.635842356506819;6.69023450696999;4.840901391222188;5.112862143538041;2.937176125011215
Iguape;2007;10;6.6820171395527685;5.4124338830377425;8.152060910254377;8.218881081649906;5.946995254201964;6.281096111179602;3.6082892553584953
Iguape;2007;11;7.250364538646946;5.872795276304027;8.845444737149274;8.917948382535743;6.452824439395782;6.815342666328129;3.915196850869351
Iguape;2007;12;9.179693275994769;7.435551553555763;11.199225796713618;11.291022729473566;8.169927015635345;8.628911679435083;4.957034369037175
Iguape;2007;2;5.324660697582753;4.3129751650420305;6.496086051050959;6.5493326580267865;4.7389480208486505;5.005181055727788;2.875316776694687
Iguape;2007;3;5.197907368091433;4.210304968154061;6.341446989071548;6.393426062752462;4.626137557601375;4.886032926005947;2.806869978769374
Iguape;2007;4;3.306973231388204;2.6786483174244453;4.034507342293609;4.067577074607491;2.9432061759355013;3.1085548375049115;1.7857655449496301
Iguape;2007;5;0.6383722629739252;0.5170815330088795;0.7788141608281888;0.7851978834579281;0.5681513140467934;0.6000699271954897;0.34472102200591964
Iguape;2007;6;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Iguape;2007;7;2.787833627913765;2.2581452386101497;3.4011570260547934;3.4290353623339307;2.481171928843251;2.620563610238939;1.5054301590734331
Iguape;2007;8;3.560142911505855;2.883715758319743;4.343374352037143;4.378975781152202;3.1685271912402113;3.3465343368155036;1.922477172213162
Iguape;2007;9;5.157432560866056;4.177520374301506;6.292067724256588;6.343642049865249;4.59011497917079;4.847986607214092;2.7850135828676703
Iguape;2008;1;8.85149310656951;7.169709416321304;10.798821590014802;10.887336521080497;7.877828864846864;8.32040352017534;4.779806277547536
Iguape;2008;10;3.8492738044181647;3.1179117815787136;4.696114041390161;4.734606779434342;3.4258536859321667;3.6183173761530747;2.078607854385809
Iguape;2008;11;4.5451338702917345;3.681558434936305;5.545063321755916;5.590514660458833;4.045169144559644;4.272425838074231;2.454372289957537
Iguape;2008;12;4.9108245554624315;3.9777678899245696;5.9912059576641665;6.040314203218791;4.370633854361564;4.616175082134685;2.651845259949713
Iguape;2008;2;8.251318634334332;6.683568093810809;10.066608733887884;10.149121920231229;7.343673584557556;7.756239516274272;4.45571206254054
Iguape;2008;3;7.027258272400585;5.692079200644475;8.573255092328713;8.64352767505272;6.2542598624365215;6.60562277605655;3.7947194670963165
Iguape;2008;4;5.131446500591941;4.156471665479472;6.260364730722167;6.311679195728087;4.5669873855268275;4.823559710556424;2.770981110319648
Iguape;2008;5;3.740923830639076;3.030148302817652;4.563927073379673;4.6013363116860635;3.329422209268778;3.5164684008007314;2.020098868545101
Iguape;2008;6;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Iguape;2008;7;2.79721646436281;2.265745336133876;3.412604086522628;3.4405762511662563;2.489522653282901;2.6293834765010415;1.5104968907559175
Iguape;2008;8;3.114629249974018;2.5228496924789545;3.799847684968302;3.830993977468042;2.772020032476876;2.9277514949755767;1.6818997949859698
Iguape;2008;9;3.393248326451055;2.7485311444253546;4.139762958270287;4.1736954415347975;3.019991010541439;3.1896534268639916;1.8323540962835698
Iguape;2009;1;5.408618523966327;4.3809810044127255;6.598514599238919;6.652600784478582;4.8136704863300315;5.084101412528347;2.920654002941817
Iguape;2009;10;4.794472209056109;3.8835224893354487;5.849256095048453;5.897200817139014;4.267080266059938;4.506803876512742;2.589014992890299
Iguape;2009;11;5.233961518788399;4.239508830218603;6.385433052921846;6.43777266810973;4.658225751721675;4.919923827661094;2.8263392201457354
Iguape;2009;12;5.265187304630545;4.264801716750742;6.423528511649264;6.47618038469557;4.686016701121185;4.949276066352712;2.8432011445004943
Iguape;2009;2;5.140576220580419;4.16386673867014;6.271502989108111;6.322908751313915;4.575112836316573;4.832141647345594;2.7759111591134267
Iguape;2009;3;4.594340980075989;3.7214161938615513;5.6050959956927064;5.651039405493466;4.08896347226763;4.318680521271429;2.4809441292410344
Iguape;2009;4;3.6595672943063486;2.9642495083881424;4.464672099053745;4.501267771996809;3.2570148919326503;3.4399932566479676;1.9761663389254285
Iguape;2009;5;2.595043636898583;2.1019853458878526;3.1659532370162715;3.1919036733852573;2.309588836839739;2.4393410186846682;1.401323563925235
Iguape;2009;6;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Iguape;2009;7;2.4450168892467583;1.9804636802898743;2.9829206048810453;3.0073707737735127;2.176065031429615;2.298315875891953;1.3203091201932495
Iguape;2009;8;2.9934077853902723;2.4246603061661207;3.6519574981761322;3.681891576030035;2.6641329289973426;2.8138033182668556;1.616440204110747
Iguape;2009;9;3.3789440010816794;2.7369446408761604;4.1223116813196485;4.156101121330465;3.0072601609626948;3.1762073610167785;1.824629760584107
Iguape;2010;1;5.412823673915294;4.384387175871388;6.603644882176658;6.657773118915811;4.817413069784611;5.088054253480376;2.922924783914259
Iguape;2010;10;4.301436844197922;3.4841638438003173;5.247752949921464;5.290767318363444;3.828278791336151;4.043350633546046;2.322775895866878
Iguape;2010;11;4.7480935221253935;3.845955752921569;5.79267409699298;5.840155032214234;4.2258032346916;4.46320791079787;2.5639705019477126
Iguape;2010;12;4.679821980258579;3.790655804009449;5.709382815915466;5.756181035718051;4.165041562430135;4.399032661443064;2.5271038693396326
Iguape;2010;2;5.916911092195308;4.7926979846782;7.218631532478276;7.277800643400229;5.266050872053825;5.561896426663589;3.1951319897854664
Iguape;2010;3;4.3082198410313906;3.4896580712354264;5.256028206058296;5.29911040446861;3.8343156585179377;4.049726650569507;2.326438714156951
Iguape;2010;4;3.244120838925919;2.627737879529995;3.957827423489621;3.9902686318788803;2.887267546644068;3.049473588590364;1.7518252530199965
Iguape;2010;5;2.47746126353587;2.0067436234640548;3.0225027415137613;3.04727735414912;2.2049405245469242;2.3288135877237175;1.33782908230937
Iguape;2010;6;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Iguape;2010;7;2.6710792113327346;2.163574161179515;3.2587166378259362;3.2854274299392636;2.377260498086134;2.5108144586527703;1.4423827741196769
Iguape;2010;8;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Iguape;2010;9;3.413366869238806;2.764827164083433;4.164307580471344;4.198441249163731;3.0378965136225373;3.2085648570844776;1.8432181093889555
Iguape;2011;1;5.530415607286702;4.479636641902229;6.747107040889777;6.802411196962644;4.922069890485165;5.1985906708495;2.9864244279348195
Iguape;2011;10;4.282685417893632;3.4689751884938427;5.2248762098302315;5.267703064009168;3.811590021925333;4.025724292820014;2.312650125662562
Iguape;2011;11;4.788363990998362;3.8785748327086735;5.841804069018002;5.889687708927985;4.2616439519885425;4.50106215153846;2.5857165551391157
Iguape;2011;12;5.617028841790245;4.5497933618500985;6.852775186984099;6.908945475402001;4.999155669193318;5.28000711128283;3.0331955745667325
Iguape;2011;2;5.154917386369575;4.175483082959356;6.288999211370881;6.340548385234577;4.5878764738689215;4.8456223431874;2.7836553886395707
Iguape;2011;3;4.343926381334208;3.518580368880709;5.299590185227734;5.343029449041076;3.8660944793874457;4.083290798454156;2.345720245920473
Iguape;2011;4;3.4551151414978047;2.798643264613222;4.215240472627322;4.2497916240423;3.075052475933046;3.247808233007936;1.8657621764088146
Iguape;2011;5;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Iguape;2011;6;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Iguape;2011;7;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Iguape;2011;8;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Iguape;2011;9;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Iguape;2012;1;5.548884725965923;4.494596628032398;6.769639365678426;6.825128212938085;4.938507406109672;5.215951642407967;2.9963977520215987
Iguape;2012;10;4.300532164167013;3.4834310529752806;5.246649240283755;5.289654561925426;3.8274736261086417;4.042500234316992;2.322287368650187
Iguape;2012;11;4.547931549638212;3.6838245552069515;5.548476490558618;5.593955806055;4.0476590791780085;4.2750556566599185;2.4558830368046345
Iguape;2012;12;5.67980814880738;4.600644600533978;6.9293659415450035;6.986164023033077;5.055029252438568;5.339019659878937;3.0670964003559855
Iguape;2012;2;5.48028451776301;4.4390304593880385;6.685947111670872;6.740749956848503;4.8774532208090795;5.15146744669723;2.9593536395920257
Iguape;2012;3;4.874935805640765;3.9486980025690195;5.947421682881733;5.99617104093814;4.3386928670202805;4.582439657302318;2.632465335046013
Iguape;2012;4;3.485111304660221;2.822940156774779;4.251835791685469;4.286686904732072;3.1017490611475966;3.2760046263806073;1.8819601045165195
Iguape;2012;5;2.8424422538427616;2.302378225612637;3.467779549688169;3.4962039722265965;2.5297736059200577;2.6718957186121957;1.5349188170750914
Iguape;2012;6;1.9925682981107617;1.613980321469717;2.4309333236951294;2.450859006676237;1.773385785318578;1.873014200224116;1.0759868809798114
Iguape;2012;7;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Iguape;2012;8;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Iguape;2012;9;3.6274109857905006;2.9382028984903057;4.42544140266441;4.461715512522316;3.2283957773535454;3.4097663266430702;1.9588019323268704
Iguape;2013;1;4.9418510624183885;4.002899360558895;6.029058296150434;6.078476806774618;4.398247445552366;4.645339998673285;2.66859957370593
Iguape;2013;10;3.999630529925842;3.2397007292399325;4.879549246509527;4.919545551808786;3.5596711716339997;3.7596526981302913;2.1598004861599547
Iguape;2013;11;4.54128975204708;3.6784446991581348;5.540373497497437;5.585786395017908;4.041747879321901;4.268812366924255;2.452296466105423
Iguape;2013;12;3.3437885394075644;2.708468716920127;4.079422018077229;4.112859903471304;2.9759718000727324;3.14316122704311;1.8056458112800848
Iguape;2013;2;5.281732287363419;4.27820315276437;6.443713390583372;6.496530713457005;4.700741735753443;4.964828350121614;2.8521354351762467
Iguape;2013;3;4.027649576396382;3.26239615688107;4.913732483203586;4.9540089789675505;3.5846081229927806;3.7859906018125993;2.1749307712540467
Iguape;2013;4;3.5509663222217625;2.876282720999628;4.33217891311055;4.3676885763327675;3.1603600267773686;3.3379083428884564;1.9175218139997519
Iguape;2013;5;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Iguape;2013;6;2.098614705976856;1.6998779118412535;2.5603099412917643;2.581296088351533;1.867767088319402;1.9726978236182446;1.1332519412275024
Iguape;2013;7;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Iguape;2013;8;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Iguape;2013;9;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Iguape;2014;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Iguape;2014;10;4.684671958451534;3.7945842863457426;5.715299789310872;5.762146508895387;4.169358043021865;4.403591640944442;2.5297228575638284
Iguape;2014;11;4.9795531159394795;4.033438023910978;6.075054801446165;6.1248503326055594;4.431802273186137;4.68077992898311;2.688958682607319
Iguape;2014;12;5.991634669079586;4.8532240819544645;7.3097942962770945;7.369710642967891;5.332554855480831;5.63213658893481;3.2354827213029766
Iguape;2014;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Iguape;2014;3;0.18219707313006456;0.1475796292353523;0.22228042921867874;0.2241023999499794;0.16215539508575746;0.17126524874226068;0.09838641949023487
Iguape;2014;4;3.3156985558148837;2.685715830210056;4.0451522380941585;4.078309223652307;2.9509717146752465;3.1167566424659907;1.7904772201400374
Iguape;2014;5;2.7275780541212447;2.209338223838208;3.3276452260279186;3.354921006569131;2.4275444681679077;2.5639233708739697;1.4728921492254723
Iguape;2014;6;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Iguape;2014;7;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Iguape;2014;8;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Iguape;2014;9;3.534782570840894;2.8631738823811244;4.312434736425891;4.3477825621343;3.145956488048396;3.32269561659044;1.908782588254083
Iguape;2015;1;6.331483695339791;5.12850179322523;7.724410108314545;7.787724945267942;5.635020488852414;5.951594673619403;3.4190011954834874
Iguape;2015;10;2.3195866263376117;1.8788651673334655;2.8298956841318863;2.8530915503952623;2.0644320974404744;2.180411428757355;1.2525767782223105
Iguape;2015;11;4.296495626871009;3.4801614577655173;5.24172466478263;5.28468962105134;3.8238811079151978;4.038705889258748;2.3201076385103447
Iguape;2015;12;5.840162100486727;4.730531301394249;7.124997762593806;7.183399383598674;5.197744269433187;5.489752374457523;3.1536875342628328
Iguape;2015;2;5.432582837426119;4.400392098315156;6.627751061659865;6.682076890034126;4.834998725309246;5.106627867180551;2.9335947322101044
Iguape;2015;3;4.276809224362333;3.4642154717334903;5.217707253722047;5.26047534596567;3.8063602096824765;4.020200670900593;2.30947698115566
Iguape;2015;4;3.652718299582311;2.958701822661672;4.45631632549042;4.492843508486242;3.250919286628257;3.4335552016073723;1.972467881774448
Iguape;2015;5;2.6219612790150673;2.1237886360022045;3.198792760398382;3.2250123731885325;2.33354553832341;2.464643602274163;1.4158590906681363
Iguape;2015;6;2.6893047736823132;2.178336866682674;3.2809518238924222;3.3078448716292455;2.3934812485772587;2.5279464872613744;1.4522245777884493
Iguape;2015;7;2.459836994037482;1.9924679651703603;3.0010011327257278;3.0255995026661027;2.189254924693359;2.312246774395233;1.3283119767802403
Iguape;2015;8;3.36132685754428;2.722674754610867;4.100818766204021;4.134432034779464;2.9915809032144094;3.159647246091623;1.8151165030739114
Iguape;2015;9;2.648723835052841;2.1454663063928012;3.231443078764466;3.2579303171149943;2.3573642131970285;2.4898004049496705;1.4303108709285342
Iguape;2016;1;5.451478107070801;4.415697266727349;6.650803290626377;6.705318071697085;4.851815515293013;5.124389420646553;2.9437981778182327
Iguape;2016;2;5.4669925316405035;4.428263950628808;6.669730888601414;6.7244008139178195;4.865623353160048;5.138972979742073;2.9521759670858723
Iguape;2016;3;4.522716047948813;3.6633999988385386;5.517713578497552;5.56294073897704;4.0252172826744435;4.251353085071884;2.442266665892359
Iguape;2016;4;4.30976485364792;3.490909531454815;5.257913121450462;5.3010107699869415;3.8356907197466485;4.051178962429044;2.327273020969877
Iguape;2016;5;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Iguape;2016;6;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Iguape;2016;7;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Iguape;2016;8;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Iguape;2016;9;3.608275544365708;2.9227031909362235;4.402096164126164;4.438178919569821;3.21136523448548;3.391779011703765;1.9484687939574825
Ilha Comprida;2006;10;5.184258371936275;4.199249281268384;6.324795213762256;6.376637797481618;4.613989951023285;4.873202869620099;2.799499520845589
Ilha Comprida;2006;11;6.085410045170682;4.929182136588253;7.424200255108231;7.485054355559939;5.416014940201907;5.72028544246044;3.2861214243921686
Ilha Comprida;2006;12;6.1596510079182485;4.989317316413781;7.514774229660263;7.5763707397394455;5.4820893970472415;5.7900719474431535;3.3262115442758544
Ilha Comprida;2006;8;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Ilha Comprida;2006;9;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Ilha Comprida;2007;1;5.283635160548589;4.279744480044357;6.446034895869278;6.4988712474747645;4.702435292888244;4.966617050915674;2.8531629866962382
Ilha Comprida;2007;10;6.79293748507501;5.502279362910758;8.287383731791511;8.355313106642262;6.045714361716759;6.3853612359705085;3.6681862419405054
Ilha Comprida;2007;11;8.084524039629967;6.548464472100274;9.86311932834856;9.943964568744859;7.19522639527067;7.599452597252168;4.365642981400183
Ilha Comprida;2007;12;9.350084164988838;7.573568173640959;11.407102681286382;11.50060352293627;8.321574906840066;8.789079115089507;5.049045449093972
Ilha Comprida;2007;2;5.68705700062825;4.606516170508883;6.938209540766464;6.995080110772747;5.0614807305591425;5.345833580590554;3.0710107803392552
Ilha Comprida;2007;3;5.538785882955868;4.486416565194253;6.757318777206159;6.812706636035718;4.929519435830723;5.206458729978515;2.990944376796169
Ilha Comprida;2007;4;4.155519536300175;3.365970824403142;5.069733834286213;5.111289029649215;3.698412387307156;3.906188364122164;2.2439805496020946
Ilha Comprida;2007;5;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Ilha Comprida;2007;6;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Ilha Comprida;2007;7;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Ilha Comprida;2007;8;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Ilha Comprida;2007;9;6.440033282886026;5.2164269591376815;7.856840605120952;7.921240937949812;5.731629621768564;6.053631285912864;3.4776179727584546
Ilha Comprida;2008;1;8.44723494707711;6.8422603071324595;10.305626635434074;10.390098984904846;7.518039102898628;7.940400850252483;4.561506871421639
Ilha Comprida;2008;10;5.038392923102407;4.0810982677129495;6.1468393661849365;6.19722329541596;4.484169701561142;4.736089347716263;2.7207321784753
Ilha Comprida;2008;11;5.81334325898654;4.708808039779098;7.092278775963579;7.150412208553445;5.173875500498021;5.4645426634473475;3.139205359852732
Ilha Comprida;2008;12;6.292021006855159;5.09653701555268;7.676265628363294;7.739185838431846;5.599898696101092;5.914499746443849;3.397691343701786
Ilha Comprida;2008;2;8.544179880291487;6.920785703036105;10.423899453955615;10.50934125275853;7.604320093459424;8.031529087473999;4.613857135357404
Ilha Comprida;2008;3;7.412766536015782;6.004340894172784;9.043575173939255;9.117702839299412;6.597362217054046;6.968000543854835;4.002893929448523
Ilha Comprida;2008;4;4.631834314886748;3.7517857950582663;5.650837864161833;5.6971562073107;4.122332540249206;4.353924255993543;2.501190530038844
Ilha Comprida;2008;5;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Ilha Comprida;2008;6;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Ilha Comprida;2008;7;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Ilha Comprida;2008;8;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Ilha Comprida;2008;9;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Ilha Comprida;2009;1;5.634467031352517;4.563918295395539;6.874049778250071;6.930394448563596;5.01467565790374;5.296399009471366;3.0426121969303592
Ilha Comprida;2009;10;4.99684878354993;4.047447514675444;6.096155515930914;6.146124003766413;4.4471954173594375;4.697037856536934;2.6982983431169623
Ilha Comprida;2009;11;6.12916666982528;4.964625002558478;7.477583337186842;7.538875003885095;5.454958336144499;5.761416669635763;3.3097500017056514
Ilha Comprida;2009;12;5.823070165460117;4.7166868340226955;7.104145601861343;7.162376303515944;5.182532447259504;5.47368595553251;3.1444578893484634
Ilha Comprida;2009;2;5.703920450397896;4.620175564822296;6.958782949485433;7.015822153989412;5.076489200854128;5.361685223374022;3.080117043214864
Ilha Comprida;2009;3;5.020088490012252;4.066271676909925;6.124507957814948;6.17470884271507;4.467878756110904;4.718883180611517;2.7108477846066164
Ilha Comprida;2009;4;3.846727954941735;3.1158496435028056;4.693008105028917;4.731475384578334;3.423587879898144;3.6159242776452305;2.077233095668537
Ilha Comprida;2009;5;3.038033453557557;2.4608070973816214;3.706400813340219;3.736781147875795;2.7038497736662257;2.855751446344103;1.6405380649210808
Ilha Comprida;2009;6;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Ilha Comprida;2009;7;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Ilha Comprida;2009;8;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Ilha Comprida;2009;9;3.9975846385680645;3.2380435572401325;4.877053259053039;4.917029105438719;3.5578503283255776;3.7577295602539804;2.158695704826755
Ilha Comprida;2010;1;5.732669355089345;4.64346217762237;6.993856613209001;7.051183306759894;5.1020757260295175;5.388709193783984;3.0956414517482465
Ilha Comprida;2010;10;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Ilha Comprida;2010;11;6.0991268390358195;4.940292739619014;7.4409347436237;7.501926012014058;5.42822288674188;5.73317922869367;3.293528493079343
Ilha Comprida;2010;12;6.107052010342007;4.946712128377026;7.450603452617248;7.5116739727206685;5.435276289204386;5.740628889721486;3.2978080855846836
Ilha Comprida;2010;2;5.851007856518933;4.739316363780336;7.138229584953098;7.196739663518287;5.207396992301851;5.499947385127797;3.1595442425202243
Ilha Comprida;2010;3;4.920543588624485;3.985640306785833;6.003063178121871;6.052268614008116;4.379283793875791;4.625310973307015;2.657093537857222
Ilha Comprida;2010;4;3.745352510222839;3.0337355332805;4.569330062471864;4.606783587574092;3.333363734098327;3.5206313596094687;2.022490355520333
Ilha Comprida;2010;5;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Ilha Comprida;2010;6;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Ilha Comprida;2010;7;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Ilha Comprida;2010;8;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Ilha Comprida;2010;9;4.747331587685124;3.8453385860249503;5.791744536975851;5.839217852852702;4.22512511303976;4.462491692424016;2.563559057349967
Ilha Comprida;2011;1;5.892540575575406;4.772957866216079;7.188899502201996;7.2478249079577495;5.244361112262112;5.538988141040882;3.1819719108107196
Ilha Comprida;2011;10;5.536802680169324;4.484810170937153;6.754899269806575;6.810267296608268;4.927754385350698;5.204594519359165;2.9898734472914352
Ilha Comprida;2011;11;5.993690485181938;4.85488929299737;7.312302391921964;7.372239296773784;5.334384531811925;5.634069056071022;3.236592861998247
Ilha Comprida;2011;12;6.302941437867133;5.105382564672379;7.689588554197902;7.7526179685765735;5.609617879701749;5.924764951595105;3.403588376448252
Ilha Comprida;2011;2;5.793534269308172;4.69276275813962;7.06811180855597;7.126047151249052;5.156245499684274;5.445922213149681;3.1285085054264132
Ilha Comprida;2011;3;5.100962180412659;4.131779366134254;6.223173860103444;6.274183481907571;4.539856340567266;4.794904449587899;2.754519577422836
Ilha Comprida;2011;4;3.888314271900464;3.1495345602393763;4.743743411718566;4.782626554437571;3.460599701991413;3.655015415586436;2.099689706826251
Ilha Comprida;2011;5;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Ilha Comprida;2011;6;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Ilha Comprida;2011;7;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Ilha Comprida;2011;8;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Ilha Comprida;2011;9;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Ilha Comprida;2012;1;5.60081879413726;4.536663223251181;6.8329989288474575;6.88900711678883;4.984728726782162;5.264769666489024;3.0244421488341207
Ilha Comprida;2012;10;5.945363526089852;4.815744456132781;7.25334350182962;7.312797137090518;5.291373538219968;5.588641714524461;3.21049630408852
Ilha Comprida;2012;11;5.796021595549934;4.694777492395447;7.07114634657092;7.129106562526419;5.1584592200394415;5.448260299816938;3.1298516615969647
Ilha Comprida;2012;12;6.464816291831734;5.2365011963837045;7.887075876034715;7.951724038953032;5.753686499730243;6.076927314321829;3.4910007975891366
Ilha Comprida;2012;2;5.989888552747785;4.851809727725706;7.307664034352298;7.367562919879775;5.331000811945529;5.630495239582918;3.234539818483804
Ilha Comprida;2012;3;5.248737471945326;4.251477352275714;6.403459715773297;6.45594709049275;4.67137635003134;4.933813223628606;2.834318234850476
Ilha Comprida;2012;4;3.9652464119538644;3.2118495936826306;4.8376006225837145;4.877253086703253;3.5290693066389394;3.7273316272366324;2.141233062455087
Ilha Comprida;2012;5;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Ilha Comprida;2012;6;2.524686544005442;2.044996100644408;3.080117583686639;3.105364449126694;2.2469710241648433;2.3732053513651152;1.3633307337629388
Ilha Comprida;2012;7;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Ilha Comprida;2012;8;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Ilha Comprida;2012;9;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Ilha Comprida;2013;1;5.75963669038319;4.665305719210385;7.026756762267492;7.0843531291713235;5.126076654441039;5.414058488960198;3.110203812806923
Ilha Comprida;2013;10;4.959355686751397;4.017078106268632;6.050413937836704;6.100007494704218;4.413826561208743;4.661794345546313;2.6780520708457543
Ilha Comprida;2013;11;5.7496750866447535;4.65723682018225;7.014603605706599;7.0721003565730465;5.117210827113831;5.404694581446068;3.104824546788167
Ilha Comprida;2013;12;6.403480598883801;5.186819285095879;7.812246330638238;7.8762811366270755;5.6990977330065835;6.019271762950773;3.457879523397253
Ilha Comprida;2013;2;5.624872576210848;4.556146786730787;6.862344542977234;6.918593268739342;5.006136592827654;5.287380221638196;3.037431191153858
Ilha Comprida;2013;3;4.5978995256258886;3.72429861575697;5.609437421263584;5.655416416519842;4.0921305778070405;4.322025554088335;2.48286574383798
Ilha Comprida;2013;4;3.6850814673783736;2.984915988576483;4.495799390201616;4.5326502048754;3.2797225059667525;3.463976579335671;1.9899439923843218
Ilha Comprida;2013;5;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Ilha Comprida;2013;6;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Ilha Comprida;2013;7;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Ilha Comprida;2013;8;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Ilha Comprida;2013;9;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Ilha Comprida;2014;1;6.8459047141605325;5.545182818470032;8.35200375127585;8.420462798417455;6.092855195602874;6.4351504313109;3.6967885456466876
