city;yr;mo;ET0_MES;1_6;7_13;14_16;17_20;21_24;25_27
Barra do Turvo;2010;7;2.4806224983838314;2.009304223690904;3.0263594480282743;3.0511656730121124;2.20775402356161;2.3317851484808014;1.339536149127269
Barra do Turvo;2010;8;2.9381325626592547;2.3798873757539964;3.5845217264442906;3.6139030520708832;2.6149379807667366;2.761844608899699;1.5865915838359976
Barra do Turvo;2010;9;3.650568845471965;2.9569607648322918;4.453693991475798;4.490199679930517;3.249006272470049;3.431534714743647;1.9713071765548613
Barra do Turvo;2011;1;5.443571303801376;4.4092927560791155;6.641156990637679;6.695592703675693;4.844778460383225;5.116957025573294;2.9395285040527437
Barra do Turvo;2011;10;4.113845022596169;3.332214468302897;5.018890927567326;5.060029377793287;3.6613220701105904;3.8670143212403985;2.2214763122019314
Barra do Turvo;2011;11;4.835739502718963;3.91694899720236;5.8996021933171345;5.947959588344324;4.303808157419877;4.545595132555825;2.6112993314682402
Barra do Turvo;2011;12;5.404766059151097;4.377860507912389;6.593814592164338;6.647862252755849;4.810241792644477;5.080480095602031;2.9185736719415925
Barra do Turvo;2011;2;4.867300450026946;3.9425133645218264;5.938106549032874;5.986779553533143;4.331897400523982;4.575262423025329;2.6283422430145507
Barra do Turvo;2011;3;3.739597158530213;3.0290736984094724;4.56230853340686;4.599704504992162;3.3282414710918893;3.5152213290184;2.019382465606315
Barra do Turvo;2011;4;3.2950382309463846;2.6689809670665716;4.019946641754589;4.052897024064053;2.9325840255422824;3.097335937089601;1.779320644711048
Barra do Turvo;2011;5;2.3920775917534156;1.9375828493202667;2.918334661939167;2.942255437856701;2.12894905666054;2.2485529362482106;1.2917218995468445
Barra do Turvo;2011;6;2.2916557382489793;1.8562411479816734;2.795820000663755;2.8187365580462447;2.0395736070415915;2.1541563939540405;1.237494098654449
Barra do Turvo;2011;7;2.213443802909507;1.7928894803567008;2.7004014395495988;2.722535877578694;1.9699649845894613;2.0806371747349366;1.195259653571134
Barra do Turvo;2011;8;2.5792724308546764;2.089210668992288;3.146712365642705;3.172505089951252;2.295552463460662;2.4245160850033955;1.3928071126615253
Barra do Turvo;2011;9;3.280062490005015;2.656850616904062;4.001676237806118;4.0344768627061685;2.919255616104463;3.083258740604714;1.7712337446027082
Barra do Turvo;2012;1;5.281119568944177;4.277706850844783;6.442965874111895;6.4957770698013375;4.700196416360317;4.9642523948075254;2.8518045672298555
Barra do Turvo;2012;10;4.706362539856734;3.8121536572839547;5.741762298625215;5.788825924023783;4.1886626604724935;4.42398078746533;2.5414357715226363
Barra do Turvo;2012;11;4.900677391582357;3.9695486871817094;5.978826417730475;6.027833191646299;4.361602878508298;4.606636748087415;2.646365791454473
Barra do Turvo;2012;12;5.7866109168939985;4.687154842684139;7.059665318610678;7.1175314277796184;5.150083716035659;5.4394142618803585;3.1247698951227596
Barra do Turvo;2012;2;5.554232857998881;4.498928614979094;6.776164086758635;6.8317064153386236;4.943267243619004;5.220978886518948;2.999285743319396
Barra do Turvo;2012;3;4.784686449902883;3.8755960244213354;5.837317468881516;5.885164333380546;4.258370940413566;4.497605262908709;2.583730682947557
Barra do Turvo;2012;4;3.348617774192297;2.7123803970957607;4.0853136845146025;4.118799862256525;2.980269819031144;3.147700707740759;1.8082535980638403
Barra do Turvo;2012;5;2.528361275172804;2.0479726328899712;3.0846007557108206;3.109884368462549;2.2502415349037954;2.3766595986624357;1.3653150885933143
Barra do Turvo;2012;6;1.8590158190172974;1.505802813404011;2.2679992992011027;2.2865894573912757;1.6545240789253948;1.7474748698762594;1.0038685422693407
Barra do Turvo;2012;7;2.3334656763120907;1.8901071978127937;2.8468281251007506;2.8701627818638715;2.076784451917761;2.193457735733365;1.260071465208529
Barra do Turvo;2012;8;3.243000284758124;2.6268302306540807;3.9564603474049114;3.9888903502524924;2.8862702534347306;3.0484202676726366;1.7512201537693872
Barra do Turvo;2012;9;3.851875421028583;3.1200190910331522;4.699288013654871;4.737806767865157;3.428169124715439;3.620762895766868;2.080012727355435
Barra do Turvo;2013;1;0.3966674906012169;0.3213006673869857;0.4839343385334846;0.4879010134394968;0.3530340666350831;0.37286744116514386;0.21420044492465715
Barra do Turvo;2013;10;5.062222274307107;4.100400042188757;6.17591117465467;6.226533397397741;4.505377824133325;4.75848893784868;2.733600028125838
Barra do Turvo;2013;11;6.471355032242728;5.24179757611661;7.895053139336127;7.959766689658554;5.759505978696027;6.083073730308164;3.494531717411073
Barra do Turvo;2013;12;6.688452822751907;5.417646786429045;8.159912443757326;8.226796971984847;5.952723012249198;6.287145653386792;3.61176452428603
Barra do Turvo;2013;2;1.796394574345045;1.4550796052194865;2.1916013807009547;2.2095653264444053;1.59879117116709;1.688610899884342;0.9700530701463244
Barra do Turvo;2013;3;4.014655415097083;3.251870886228638;4.897879606418441;4.938026160569413;3.573043319436404;3.773776090191258;2.1679139241524252
Barra do Turvo;2013;4;3.627354362367495;2.938157033517671;4.425372322088344;4.461645865712019;3.2283453825070705;3.4097131006254453;1.9587713556784474
Barra do Turvo;2013;5;2.5689756948299554;2.080870312812264;3.1341503476925454;3.159840104640845;2.28638836839866;2.414837153140158;1.387246875208176
Barra do Turvo;2013;6;2.246008743639495;1.819267082347991;2.740130667240184;2.762590754676579;1.9989477818391506;2.1112482190211255;1.2128447215653275
Barra do Turvo;2013;7;2.4529393039519634;1.9868808362010904;2.9925859508213954;3.017115343860915;2.1831159805172473;2.3057629457148456;1.3245872241340604
Barra do Turvo;2013;8;3.271262960946502;2.649722998366667;3.9909408123547325;4.023653441964197;2.911424035242387;3.0749871832897115;1.7664819989111111
Barra do Turvo;2013;9;4.307976214277096;3.4894607335644476;5.255730981418057;5.298810743560828;3.834098830706615;4.049497641420469;2.3263071557096318
Barra do Turvo;2014;1;7.231791839709481;5.85775139016468;8.822786044445566;8.895103962842661;6.436294737341438;6.797884329326911;3.90516759344312
Barra do Turvo;2014;10;5.622988630604223;4.554620790789421;6.860046129337152;6.916276015643195;5.004459881237759;5.28560931276797;3.036413860526281
Barra do Turvo;2014;11;5.9208231335633466;4.795866738186311;7.223404222947282;7.2826124542829165;5.269532588871378;5.565573745549545;3.197244492124207
Barra do Turvo;2014;12;6.359575579116296;5.1512562190842;7.758682206521881;7.822277962313044;5.660022265413503;5.978001044369318;3.4341708127228
Barra do Turvo;2014;2;6.265618490593453;5.075150977380697;7.6440545585240125;7.706710743429947;5.576400456628173;5.889681381157845;3.383433984920465
Barra do Turvo;2014;3;5.3629256865345285;4.343969806092969;6.542769337572125;6.59639859443747;4.773003861015731;5.041150145342456;2.8959798707286457
Barra do Turvo;2014;4;4.300345149805519;3.4832795713424707;5.246421082762733;5.289424534260789;3.827307183326912;4.042324440817188;2.3221863808949803
Barra do Turvo;2014;5;2.663513582854705;2.157446002112311;3.24948657108274;3.276121706911287;2.3705270887406873;2.5037027678834227;1.4382973347415409
Barra do Turvo;2014;6;2.4184955587862556;1.958981402616867;2.950564581719232;2.9747495373070945;2.1524610473197674;2.27338582525908;1.3059876017445782
Barra do Turvo;2014;7;2.5907880250785356;2.098538300313614;3.1607613905958134;3.1866692708465987;2.3058013423198966;2.4353407435738235;1.3990255335424093
Barra do Turvo;2014;8;3.6224789083457556;2.9342079157600622;4.419424268181822;4.455649057265279;3.2240062284277227;3.40513017384501;1.9561386105067082
Barra do Turvo;2014;9;4.120965585513862;3.3379821242662286;5.027578014326912;5.068787670182051;3.6676593711073373;3.87370765038303;2.225321416177486
Barra do Turvo;2015;1;6.396512737154027;5.1811753170947625;7.803745539327913;7.867710666699454;5.692896336067085;6.012721972924785;3.454116878063175
Barra do Turvo;2015;10;3.9110392630205135;3.167941803046616;4.7714679008850265;4.810578293515231;3.480824944088257;3.6763769072392827;2.1119612020310776
Barra do Turvo;2015;11;4.401161440705889;3.56494076697177;5.369416957661184;5.413428572068243;3.917033682228241;4.137091754263535;2.37662717798118
Barra do Turvo;2015;12;5.287970281688284;4.28325592816751;6.451323743659707;6.504203446476589;4.706293550702573;4.970692064786987;2.8555039521116736
Barra do Turvo;2015;2;5.987599043546489;4.849955225272657;7.304870833126717;7.364746823562182;5.328963148756376;5.6283431009337;3.2333034835151047
Barra do Turvo;2015;3;4.320700568408987;3.4997674604112796;5.271254693458964;5.314461699143054;3.8454235058839985;4.061458534304448;2.333178306940853
Barra do Turvo;2015;4;3.509046052164007;2.842327302252846;4.281036183640088;4.316126644161729;3.1230509864259663;3.2985032890341666;1.894884868168564
Barra do Turvo;2015;5;2.8576625182233917;2.3147066397609475;3.486348272232538;3.5149248974147715;2.543319641218819;2.686202767129988;1.5431377598406315
Barra do Turvo;2015;6;2.7162567396057535;2.2001679590806607;3.3138332223190194;3.340995789715077;2.4174684982491206;2.5532813352294084;1.466778639387107
Barra do Turvo;2015;7;2.5225784876595334;2.043288575004222;3.0775457549446306;3.102771539821226;2.2450948540169846;2.3712237783999615;1.3621923833361482
Barra do Turvo;2015;8;3.674933717571855;2.9766963112332028;4.483419135437663;4.520168472613381;3.270691008638951;3.4544376945175435;1.984464207488802
Barra do Turvo;2015;9;4.259388143725685;3.4501043964178053;5.196453535345336;5.239047416782593;3.7908554479158596;4.003824855102144;2.30006959761187
Barra do Turvo;2016;1;5.419106335936726;4.389476132108748;6.611309729842805;6.665500793202172;4.823004638983686;5.093959955780522;2.926317421405832
Barra do Turvo;2016;2;5.181086168764735;4.196679796699436;6.320925125892977;6.372735987580624;4.611166690200615;4.8702209986388505;2.797786531132957
Barra do Turvo;2016;3;4.441706344150549;3.5977821387619446;5.41888173986367;5.463298803305175;3.9531186462939885;4.175203963501516;2.3985214258412966
Barra do Turvo;2016;4;4.0873667936758356;3.310767102877427;4.98658748828452;5.027461156221277;3.6377564463714935;3.8421247860552854;2.2071780685849514
Barra do Turvo;2016;5;2.2189270657081943;1.7973309232236374;2.707091020163997;2.729280290821079;1.974845088480293;2.0857914417657026;1.198220615482425
Barra do Turvo;2016;6;1.983392285037905;1.6065477508807033;2.4197385877462443;2.4395725105966233;1.7652191336837355;1.8643887479356307;1.0710318339204687
Barra do Turvo;2016;7;2.555905799333658;2.070283697460263;3.118205075187063;3.143764133180399;2.274756161406956;2.4025514513736383;1.3801891316401753
Barra do Turvo;2016;8;2.9383028393009356;2.380025299833758;3.5847294639471414;3.614112492340151;2.6150895269778327;2.7620046689428794;1.5866835332225053
Barra do Turvo;2016;9;3.703960833187742;3.000208274882071;4.518832216489045;4.5558718248209225;3.2965251415370904;3.4817231831964772;2.0001388499213806
Cajati;2006;10;5.049800993826803;4.090338804999711;6.1607572124687;6.211255222406968;4.494322884505855;4.7468129341971945;2.726892536666474
Cajati;2006;11;5.779243121872759;4.681186928716935;7.050676608684766;7.108469039903493;5.143526378466755;5.4324885345603935;3.1207912858112903
Cajati;2006;12;5.948237549138524;4.818072414802205;7.256849809948998;7.316332185440384;5.293931418733286;5.591343296190212;3.212048276534803
Cajati;2006;9;1.1768918150778775;0.9532823702130808;1.4358080143950105;1.4475769325457895;1.047433715419311;1.1062783061732049;0.635521580142054
Cajati;2007;1;8.197858478972222;6.6402653679675;10.00138734434611;10.083365929135834;7.296094046285278;7.705986970233888;4.426843578645
Cajati;2007;10;5.83047553043088;4.722685179649013;7.113180147125674;7.171484902429983;5.1891232220834835;5.480646998605027;3.148456786432676
Cajati;2007;11;4.981954486714146;4.035383134238459;6.0779844737912585;6.1278040186583995;4.433939493175591;4.6830372175112975;2.690255422825639
Cajati;2007;12;6.077229623239437;4.922555994823944;7.414220140352113;7.4749924365845075;5.408734364683099;5.712595845845071;3.2817039965492962
Cajati;2007;2;5.9358113301836335;4.808007177448744;7.241689822824033;7.301047936125869;5.282872083863434;5.579662650372615;3.2053381182991623
Cajati;2007;3;5.081133589546625;4.115718207532766;6.198982979246883;6.249794315142349;4.5222088946964965;4.776265574173827;2.7438121383551777
Cajati;2007;4;3.6507645568207265;2.9571192910247888;4.453932759321286;4.490440404889494;3.2491804555704467;3.4317186834114826;1.9714128606831924
Cajati;2007;5;2.9097702531569927;2.3569139050571644;3.549919708851531;3.579017411383101;2.5896955253097236;2.735184037967573;1.5712759367047762
Cajati;2007;6;2.8245781105998096;2.287908269585846;3.4459852949317678;3.474231076037766;2.5138745184338305;2.655103423963821;1.5252721797238973
Cajati;2007;7;2.5881526753838586;2.0964036670609256;3.1575462639683076;3.183427790722146;2.3034558810916343;2.432863514860827;1.3976024447072837
Cajati;2007;8;3.583187860417163;2.9023821669379024;4.371489189708939;4.40732106831311;3.189037195771275;3.368196588792133;1.934921444625268
Cajati;2007;9;4.809494598255153;3.895690624586674;5.867583409871286;5.915678355853838;4.280450192447086;4.520924922359844;2.597127083057783
Cajati;2008;1;5.0580320982265885;4.097005999563537;6.170799159836438;6.221379480818704;4.501648567421664;4.754550172332993;2.731337333042358
Cajati;2008;10;5.840347608938195;4.730681563239939;7.125224082904598;7.18362755899398;5.197909371954994;5.489926752401903;3.1537877088266257
Cajati;2008;11;6.920121588490142;5.6052984866770155;8.442548337957973;8.511749553842874;6.158908213756226;6.504914293180733;3.736865657784677
Cajati;2008;12;6.74190763828441;5.460945187010372;8.22512731870698;8.292546395089824;6.000297798073125;6.337393179987345;3.6406301246735815
Cajati;2008;2;5.296438207843689;4.290114948353389;6.4616546135693005;6.514618995647737;4.713830004980883;4.978651915373067;2.860076632235592
Cajati;2008;3;4.638327284395915;3.7570451003606915;5.658759286963017;5.705142559806975;4.128111283112364;4.36002764733216;2.504696733573794
Cajati;2008;4;3.6364717869492034;2.945542147428855;4.436495580078028;4.47286029794752;3.236459890384791;3.418283479732251;1.96369476495257
Cajati;2008;5;2.7745641200553814;2.2473969372448592;3.3849682264675653;3.4127138676681192;2.4693620668492895;2.6080902728520585;1.498264624829906
Cajati;2008;6;2.5517877869128633;2.0669481073994196;3.1131811000336933;3.138698977902822;2.2710911303524486;2.3986805196980914;1.3779654049329464
Cajati;2008;7;2.941664897310109;2.3827485668211885;3.588831174718333;3.6182478236914344;2.6180817586059972;2.7651650034715023;1.5884990445474592
Cajati;2008;8;3.3669749896353696;2.7272497416046497;4.107709487355151;4.141379237251504;2.9966077407754788;3.1649564902572473;1.8181664944030997
Cajati;2008;9;4.0922823944033535;3.3147487394667166;4.992584521172091;5.033507345116124;3.6421313310189847;3.846745450739152;2.209832492977811
Cajati;2009;1;6.136230929956632;4.970347053264872;7.486201734547091;7.547564043846657;5.4612455276614025;5.768057074159234;3.3135647021765813
Cajati;2009;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Cajati;2009;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Cajati;2009;12;4.046423363431299;3.2776029243793525;4.936636503386185;4.977100737020498;3.601316793453856;3.803637961625421;2.185068616252902
Cajati;2009;2;6.360632257976813;5.152112128961219;7.759971354731712;7.82357767731148;5.660962709599364;5.978994322498204;3.4347414193074792
Cajati;2009;3;5.700213737700222;4.61717312753718;6.954260759994272;7.011262897371274;5.073190226553198;5.358200913438209;3.0781154183581205
Cajati;2009;4;4.195497868308134;3.398353273329589;5.118507399335924;5.160462378019005;3.7339931027942397;3.943767996209646;2.2655688488863928
Cajati;2009;5;2.116174598808516;1.7141014250348983;2.5817330105463894;2.6028947565344747;1.8833953929395795;1.989204122880005;1.1427342833565988
Cajati;2009;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Cajati;2009;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Cajati;2009;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Cajati;2009;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Cajati;2010;1;8.491014394751495;6.877721659748712;10.359037561596825;10.443947705544339;7.557002811328831;7.981553531066405;4.585147773165808
Cajati;2010;10;4.92601525340264;3.9900723552561383;6.009738609151221;6.058998761685247;4.38415357552835;4.630454338198481;2.660048236837426
Cajati;2010;11;5.855490762905872;4.742947517953757;7.1436987307451645;7.202253638374223;5.211386778986227;5.50416131713152;3.1619650119691713
Cajati;2010;12;5.698166504833334;4.6155148689150005;6.951763135896667;7.008744800945;5.071368189301667;5.3562765145433335;3.0770099126100003
Cajati;2010;2;8.194980741271719;6.637934400430093;9.997876504351497;10.079826311764213;7.29353285973183;7.703281896795415;4.425289600286728
Cajati;2010;3;6.711609898754078;5.436404017990804;8.188164076479975;8.255280175467517;5.97333280989113;6.308913304828834;3.624269345327203
Cajati;2010;4;5.102773025321292;4.133246150510247;6.225383090891976;6.276410821145189;4.541467992535949;4.796606643802014;2.7554974336734976
Cajati;2010;5;3.2608123646230203;2.6412580153446465;3.9781910848400845;4.010799208486315;2.902123004514488;3.0651636227456387;1.760838676896431
Cajati;2010;6;2.8418123454981323;2.3018679998534872;3.4670110615077214;3.4954291849627026;2.529212987493338;2.6713036047682444;1.5345786665689916
Cajati;2010;7;2.811107282089099;2.2769968984921705;3.429550884148701;3.457661956969592;2.5018854810592983;2.642440845163753;1.5179979323281136
Cajati;2010;8;3.920855259306944;3.1758927600386246;4.783443416354471;4.822651968947541;3.48956118078318;3.685603943748527;2.11726184002575
Cajati;2010;9;4.377146041566502;3.5454882936688668;5.340118170711133;5.383889631126797;3.8956599769941866;4.114517279072512;2.363658862445911
Cajati;2011;1;5.74129390588063;4.65044806376331;7.004378565174369;7.061791504233175;5.10975157623376;5.396816271527792;3.1002987091755405
Cajati;2011;10;6.654951019481108;5.390510325779697;8.119040243766952;8.185589753961763;5.9229064073381865;6.255653958312241;3.5936735505197985
Cajati;2011;11;6.946194595620543;5.6264176224526405;8.474357406657063;8.543819352613268;6.182113190102283;6.52942291988331;3.7509450816350935
Cajati;2011;12;6.184822272031763;5.009706040345728;7.54548317187875;7.607331394599068;5.504491822108269;5.813732935709857;3.339804026897152
Cajati;2011;2;5.333387411762128;4.320043803527324;6.506732642349795;6.560066516467417;4.746714796468294;5.013384167056399;2.8800292023515492
Cajati;2011;3;4.249583527265649;3.442162657085176;5.184491903264092;5.2269877385367485;3.7821293392664277;3.99460851562971;2.294775104723451
Cajati;2011;4;3.5872902391229164;2.9057050936895625;4.376494091729958;4.412366994121188;3.1926883128193957;3.3720528247755412;1.937136729126375
Cajati;2011;5;2.968944332693423;2.404844909481673;3.622112085885976;3.6518015292129102;2.6423604560971468;2.7908076727318174;1.6032299396544485
Cajati;2011;6;2.9114185598226223;2.358249033456324;3.5519306429835993;3.5810448285818253;2.591162518242134;2.7367334462332646;1.5721660223042162
Cajati;2011;7;3.3955479152895243;2.750393811384515;4.14256845665322;4.176523935806115;3.0220376446076767;3.191815040372153;1.8335958742563432
Cajati;2011;8;4.138998292653828;3.352588617049601;5.04957791703767;5.090967899964209;3.6837084804619074;3.8906583950945985;2.2350590780330672
Cajati;2011;9;5.1206157315934;4.147698742590654;6.247151192543948;6.298357349859882;4.557348001118126;4.813378787697796;2.765132495060436
Cajati;2012;1;5.339525174303572;4.325015391185893;6.514220712650357;6.567615964393393;4.752177405130179;5.019153663845357;2.8833435941239287
Cajati;2012;10;6.6870277828031925;5.416492504070586;8.158173895019894;8.225044172847927;5.951454726694841;6.285806115835;3.6109950027137243
Cajati;2012;11;6.838539839598437;5.539217270074734;8.343018604310092;8.411404002706078;6.086300457242609;6.42822744922253;3.6928115133831563
Cajati;2012;12;6.123781240204799;4.960262804565888;7.471013113049855;7.532250925451903;5.4501653037822715;5.756354365792511;3.306841869710592
Cajati;2012;2;5.728476453037757;4.640065926960584;6.988741272706064;7.046026037236441;5.098344043203604;5.384767865855491;3.0933772846403893
Cajati;2012;3;5.109388134268382;4.13860438875739;6.233453523807426;6.28454740515011;4.54735543949886;4.802824846212279;2.7590695925049267
Cajati;2012;4;5.4848530113783465;4.442730939216461;6.691520673881582;6.746369203995366;4.881519180126729;5.155761830695646;2.9618206261443074
Cajati;2012;5;3.1464461069888667;2.5486213466609824;3.8386642505264175;3.870128711596306;2.8003370352200916;2.9576593405695344;1.6990808977739882
Cajati;2012;6;2.498115303530573;2.023473395859764;3.047700670307299;3.0726818233426045;2.22332262014221;2.3482283853187385;1.3489822639065094
Cajati;2012;7;3.304268920143345;2.6764578253161098;4.031208082574881;4.064250771776314;2.9407993389275773;3.106012784934744;1.7843052168774065
Cajati;2012;8;3.8461627311062836;3.1153918121960897;4.692318531949666;4.730780159260728;3.4230848306845925;3.6153929672399063;2.076927874797393
Cajati;2012;9;4.9870081740405245;4.039476620972825;6.08414997232944;6.134020054069845;4.438437274896067;4.687787683598093;2.6929844139818835
Cajati;2013;1;5.354674804887471;4.3372865919588515;6.532703261962714;6.586250010011589;4.765660576349849;5.033394316594222;2.891524394639234
Cajati;2013;10;6.833995486583346;5.5355363441325105;8.337474493631682;8.405814448497516;6.082255983059178;6.423955757388344;3.690357562755007
Cajati;2013;11;7.9674415027020355;6.4536276171886495;9.720278633296482;9.799953048323504;7.091022937404812;7.489395012539913;4.302418411459099
Cajati;2013;12;8.84522685968609;7.164633756345733;10.79117676881703;10.87962903741389;7.87225190512062;8.314513248104923;4.776422504230489
Cajati;2013;2;5.330700821896692;4.317867665736321;6.503455002713965;6.556762010932931;4.744323731488056;5.010858772582891;2.878578443824214
Cajati;2013;3;4.382371903052485;3.5497212414725134;5.346493721724032;5.390317440754557;3.9003109937167117;4.119429588869336;2.366480827648342
Cajati;2013;4;4.403560433457569;3.5668839511006314;5.372343728818234;5.41637933315281;3.9191687857772366;4.1393468074501145;2.3779226340670876
Cajati;2013;5;2.8495043703334413;2.3080985399700875;3.476395331806798;3.504890375510133;2.5360588895967626;2.6785341081134346;1.5387323599800584
Cajati;2013;6;2.4116545004079653;1.953440145330452;2.9422184904977176;2.966335035501797;2.146372505363089;2.2669552303834872;1.3022934302203013
Cajati;2013;7;2.5647628204645176;2.0774578845762592;3.1290106409667113;3.1546582691713567;2.2826389102134206;2.4108770512366466;1.3849719230508397
Cajati;2013;8;3.608474652456692;2.9228644684899208;4.402339075997164;4.438423822521731;3.211542440686456;3.39196617330929;1.9485763123266138
Cajati;2013;9;5.592752683578255;4.530129673698387;6.823158273965471;6.879085800801254;4.977549888384647;5.25718752256356;3.020086449132258
Cajati;2014;1;9.217629056722672;7.466279535945365;11.245507449201659;11.337683739768886;8.203689860483177;8.66457131331931;4.977519690630243
Cajati;2014;10;5.833451518127252;4.7250957296830745;7.116810852115248;7.17514536729652;5.191771851133255;5.4834444270396165;3.1500638197887163
Cajati;2014;11;5.63668246844597;4.565712799441236;6.876752611504084;6.9331194361885435;5.016647396916913;5.2984815203392115;3.043808532960824
Cajati;2014;12;5.847176176528109;4.7362127029877685;7.133554935364293;7.192026697129574;5.203986797110017;5.496345605936422;3.157475135325179
Cajati;2014;2;8.67628865815764;7.027793813107689;10.58507216295232;10.671835049533897;7.7218969057603;8.155711338668182;4.6851958754051255
Cajati;2014;3;6.858735092738997;5.5555754251185885;8.367656813141576;8.436244164068967;6.1042742325377075;6.447210987174657;3.7037169500790585
Cajati;2014;4;5.199696153796126;4.211753884574863;6.343629307631274;6.395626269169235;4.6277295768785525;4.887714384568358;2.8078359230499084
Cajati;2014;5;3.631827533947695;2.9417803024976332;4.430829591416187;4.467147866755664;3.2323265052134484;3.413917881910833;1.9611868683317553
Cajati;2014;6;3.0734963824009274;2.4895320697447514;3.7496655865291313;3.7804005503531406;2.7354117803368254;2.8890865994568715;1.659688046496501
Cajati;2014;7;3.0989798286931416;2.5101736612414447;3.780755391005633;3.811745189292564;2.758092047536896;2.913041038971553;1.6734491074942965
Cajati;2014;8;3.831766726160087;3.1037310481896707;4.674755405915306;4.713073073176907;3.4102723862824775;3.601860722590482;2.069154032126447
Cajati;2014;9;4.290332895886466;3.4751696456680374;5.234206132981488;5.277109461940353;3.8183962773389544;4.032912922133278;2.3167797637786918
Cajati;2015;1;6.416401710408255;5.197285385430687;7.828010086698072;7.892174103802154;5.710597522263347;6.03141760778376;3.464856923620458
Cajati;2015;10;5.237029288816784;4.2419937239415955;6.389175732356477;6.441546025244644;4.660956067046938;4.922807531487777;2.8279958159610636
Cajati;2015;11;5.12909257076671;4.154564982321036;6.257492936335386;6.308783862043054;4.564892387982372;4.821347016520708;2.7697099882140237
Cajati;2015;12;5.449720115757439;4.414273293763526;6.6486585412240755;6.70315574238165;4.850250903024121;5.1227369088119925;2.9428488625090172
Cajati;2015;2;5.133881428414177;4.158443957015483;6.263335342665296;6.314674156949438;4.569154471288617;4.825848542709326;2.7722959713436555
Cajati;2015;3;4.333325334120756;3.509993520637813;5.286656907627322;5.3299901609685305;3.856659547367473;4.0733258140735105;2.3399956804252087
