yr;city;ele_max;med_temp;med_temp_min;med_temp_max;prcp;med_umi;med_umi_min;med_umi_max;med_velo_vento;med_velo_rajadas_vento
2003;Registro;1003.00;7.069543378995425;6.8375342465753395;7.297602739726028;689.0000000000008;19.26529680365297;17.983561643835618;20.537214611872145;0.6420547945205481;1.5114611872146113
2004;Registro;1003.00;23.540027322404352;22.788592896174823;24.281762295081954;1026.000000000002;57.524817850637525;53.85109289617486;61.24908925318761;2.4338114754098465;5.712386156648428
2005;Registro;1003.00;22.617762557077647;21.87251141552518;23.372762557077667;1178.400000000002;56.744977168949774;52.992009132420094;60.55433789954338;2.322260273972602;5.549452054794513
2006;Cajati;776.00;22.67359735973598;21.85387788778877;23.462706270627066;0.0;61.863036303630366;58.15594059405941;65.82178217821782;3.5666666666666678;7.167656765676564
2006;Iguape;3.00;22.7214141414141;22.116818181818164;23.36277777777774;315.39999999999975;76.78989898989899;73.20353535353536;80.0929292929293;2.493686868686865;6.2270707070707
2006;Ilha Comprida;609.00;23.70694444444444;22.861553030302993;24.646527777777766;315.9999999999997;62.11300505050505;57.98863636363637;66.34974747474747;3.5527146464646475;7.210290404040405
2006;Jacupiranga;743.00;21.931927083333328;21.07244791666666;22.65463541666674;265.39999999999986;61.208333333333336;57.7671875;64.75208333333333;3.5251041666666603;7.21682291666666
2006;Juquia;443.00;26.02993333333335;25.108600000000038;26.814533333333358;275.40000000000003;56.57866666666666;53.3;60.55866666666667;4.106466666666666;7.828866666666674
2006;Miracatu;566.00;27.965378006872854;27.05927835051546;28.766666666666648;193.40000000000003;57.529209621993125;54.05584192439863;61.595360824742265;2.38737113402062;6.152491408934713
2006;Registro;1003.00;22.561506849315162;21.81095890410965;23.30319634703203;1212.4000000000026;55.10616438356164;51.57009132420092;58.81826484018265;2.2287899543379;5.381643835616435
2006;Sete Barras;399.00;27.053005464480854;26.033811475409852;27.928688524590168;254.59999999999997;57.53210382513661;53.53142076502732;61.98360655737705;2.9626366120218592;6.704644808743168
2007;Cajati;776.00;22.932579908675798;22.070867579908654;23.765958904109645;0.0;59.85799086757991;56.06529680365297;63.877168949771686;3.311894977168949;6.858059360730591
2007;Cananeia;734.00;24.87259358288772;23.985784313725528;25.61764705882349;230.40000000000006;48.71702317290553;45.79188948306595;52.46568627450981;2.2474153297682755;5.778921568627447
2007;Eldorado;460.00;27.643939393939412;26.74090909090913;28.45580808080811;141.20000000000007;43.92045454545455;40.99810606060606;47.582070707070706;3.1450757575757575;6.610227272727281
2007;Iguape;3.00;20.24187214611869;19.712123287671226;20.759908675799103;625.0000000000003;66.33333333333333;63.35342465753425;69.28767123287672;1.8583789954337882;4.748013698630128
2007;Ilha Comprida;609.00;23.45132420091326;22.5414383561644;24.320547945205487;627.1999999999998;59.6837899543379;55.71940639269406;64.05205479452054;2.9139954337899634;6.119132420091317
2007;Iporanga;525.00;25.769387755102052;24.900680272108847;26.56496598639457;37.00000000000001;52.85034013605442;48.5578231292517;57.204081632653065;2.5129251700680264;5.864625850340142
2007;Jacupiranga;743.00;22.237853881278568;21.37737442922376;22.966552511415557;480.3999999999997;62.025342465753425;58.645890410958906;65.87671232876713;3.0905251141552506;6.555776255707751
2007;Juquia;443.00;21.07550228310499;20.239452054794477;21.691095890410956;707.6;47.11666666666667;44.10022831050228;50.86643835616438;2.3820319634703115;5.208858447488577
2007;Miracatu;566.00;25.02575342465753;24.067694063926947;25.818059360730583;822.4000000000008;57.0351598173516;53.52214611872146;61.64680365296804;2.4523515981735207;5.7892922374429086
2007;Pedro de Toledo;497.00;24.934433962264126;24.12106918238991;25.68883647798743;147.2;57.47641509433962;53.344339622641506;62.180817610062896;2.348584905660378;5.520597484276728
2007;Registro;1003.00;23.90527397260277;23.13890410958905;24.666621004566252;734.7999999999978;53.62968036529681;50.01849315068493;57.31095890410959;2.3849315068493224;5.750525114155242
2007;Sete Barras;399.00;26.15974885844752;25.030296803653002;27.15778538812785;628.2000000000002;57.473059360730595;53.08127853881278;62.4796803652968;2.786803652968039;6.241529680365293
2008;Barra do Turvo;660.00;14.320329670329677;13.785485347985341;14.924908424908436;350.7999999999993;64.11858974358974;60.836080586080584;66.9010989010989;1.1334706959706948;3.610439560439565
2008;Cajati;776.00;22.203460837887036;21.323406193078284;23.087591074681153;357.59999999999974;64.55100182149363;60.49225865209472;68.64936247723134;2.435314207650273;5.090095628415292
2008;Cananeia;734.00;24.151183970856096;23.301684881602874;24.92978142076498;1020.4000000000015;58.88957194899818;55.28756830601093;62.98110200364299;1.9624544626593858;5.2978825136612
2008;Eldorado;460.00;26.72857468123867;25.786156648451772;27.576252276867127;744.8000000000002;55.19854280510018;51.65733151183971;59.52823315118397;2.7968351548269594;6.046880692167567
2008;Iguape;3.00;22.340186703096514;21.746539162112867;22.92167577413478;910.6000000000014;77.47404371584699;74.06147540983606;80.71857923497268;2.108515482695815;5.473633879781413
2008;Ilha Comprida;609.00;22.791416211293257;21.906511839708617;23.67718579234971;717.4000000000004;63.96539162112933;59.881830601092894;68.30783242258651;2.9035746812386116;6.107149362477214
2008;Iporanga;525.00;25.45505464480865;24.441666666666645;26.384881602914415;565.3999999999995;57.19808743169399;52.810336976320585;62.35632969034609;2.4465391621129355;5.693715846994525
2008;Itariri;534.00;20.877546296296273;19.99920634920635;21.524371693121715;192.59999999999997;48.49669312169312;45.7989417989418;52.107142857142854;2.6767857142857134;5.873908730158732
